ParticipantID,Age,HomeSize,MonthlyElectricityConsumption,MonthlyWaterConsumption,Location_Suburban,Location_Urban,Location_Rural,DietType_Mostly Animal-Based,DietType_Mostly Plant-Based,DietType_Mostly Balanced,TransportationMode_Car,TransportationMode_Public Transit,TransportationMode_Walk,TransportationMode_Bike,EnergySource_Non-Renewable,EnergySource_Renewable,EnergySource_Mixed,HomeType_Apartment,HomeType_House,HomeType_Other,Gender_Male,Gender_Female,Gender_Non-Binary,Gender_Prefer not to say,LocalFoodFrequency_Often,LocalFoodFrequency_Always,LocalFoodFrequency_Rarely,LocalFoodFrequency_Sometimes,ClothingFrequency_Often,ClothingFrequency_Always,ClothingFrequency_Rarely,ClothingFrequency_Sometimes,SustainableBrands_TRUE,SustainableBrands_FALSE,EnvironmentalAwareness_1,EnvironmentalAwareness_2,EnvironmentalAwareness_3,EnvironmentalAwareness_4,EnvironmentalAwareness_5,CommunityInvolvement_Low,CommunityInvolvement_High,CommunityInvolvement_Moderate,CommunityInvolvement_None,UsingPlasticProducts_Often,UsingPlasticProducts_Rarely,UsingPlasticProducts_Sometimes,UsingPlasticProducts_Never,DisposalMethods_Composting,DisposalMethods_Landfill,DisposalMethods_Recycling,DisposalMethods_Combination,PhysicalActivities_Low,PhysicalActivities_Moderate,PhysicalActivities_None,PhysicalActivities_High,Rating
424,63.0,2859.0,151.0,4008.0,0,0,0,False,True,0,False,True,False,False,0,False,True,False,False,True,False,False,0,False,False,False,False,True,False,False,False,True,0,0,0,4,0,0,0,False,True,False,0,False,False,False,True,False,False,True,False,True,False,0,False,3
425,24.0,2522.0,491.0,3963.0,0,0,0,False,False,0,False,True,False,False,0,False,True,False,True,False,False,False,0,False,False,False,False,True,True,False,False,False,0,0,0,1,0,0,0,False,False,True,0,False,True,False,False,False,False,True,False,False,False,0,True,5
426,65.0,2764.0,205.0,4702.0,0,0,0,True,False,0,False,False,False,True,0,False,True,False,True,False,False,True,0,False,False,False,True,False,False,True,False,False,0,0,0,4,0,0,0,False,False,True,0,False,True,False,False,False,False,False,True,False,True,0,False,5
427,57.0,2966.0,421.0,3790.0,0,0,0,False,True,0,False,True,False,False,0,True,False,False,True,False,True,False,0,False,False,False,True,False,True,False,False,False,0,0,0,1,0,0,0,False,True,False,0,True,False,False,False,False,False,True,False,False,False,0,False,5
428,32.0,2715.0,294.0,1197.0,0,0,0,False,True,0,True,False,False,False,0,False,False,False,False,True,True,False,0,False,False,True,False,False,False,False,False,True,0,0,0,2,0,0,0,False,False,True,0,True,False,False,False,False,False,True,False,False,True,0,False,5
429,21.0,1965.0,236.0,4968.0,0,0,0,False,False,0,False,True,False,False,0,False,False,False,False,True,False,True,0,False,True,False,False,False,False,False,True,False,0,0,0,5,0,0,0,False,False,True,0,False,True,False,False,False,False,True,False,True,False,0,False,4
430,66.0,1588.0,327.0,4111.0,0,0,0,False,True,0,False,False,False,True,0,False,True,False,True,False,False,False,0,True,True,False,False,False,False,False,True,False,0,0,0,2,0,0,0,False,True,False,0,False,True,False,False,True,False,False,False,False,False,0,False,5
431,39.0,852.0,383.0,2181.0,0,0,0,True,False,0,False,True,False,False,0,True,False,True,False,False,True,False,0,False,False,True,False,False,False,True,False,False,0,0,0,4,0,0,0,False,False,False,0,False,True,False,False,False,False,False,True,True,False,0,False,3
432,66.0,2510.0,382.0,3530.0,0,0,0,True,False,0,False,False,True,False,0,False,True,False,True,False,False,True,0,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,False,True,False,0,False,True,False,False,False,False,False,True,False,False,0,True,5
433,60.0,1290.0,333.0,1591.0,0,0,0,True,False,0,False,False,True,False,0,False,False,True,False,False,True,False,0,False,False,False,True,False,False,True,False,False,0,0,0,2,0,0,0,True,False,False,0,False,False,False,True,False,False,False,True,True,False,0,False,5
434,36.0,1040.0,383.0,3973.0,0,0,0,True,False,0,True,False,False,False,0,False,True,False,True,False,True,False,0,False,False,False,False,True,False,True,False,False,0,0,0,1,0,0,0,True,False,False,0,False,False,True,False,False,False,True,False,False,False,0,False,1
435,31.0,1193.0,103.0,1918.0,0,0,0,False,False,0,False,False,True,False,0,False,False,False,True,False,False,False,0,True,True,False,False,False,True,False,False,False,0,0,0,4,0,0,0,False,False,False,0,False,True,False,False,False,False,False,True,False,True,0,False,4
436,42.0,2541.0,276.0,4012.0,0,0,0,False,False,0,True,False,False,False,0,False,True,True,False,False,False,False,0,True,True,False,False,False,False,False,False,True,0,0,0,1,0,0,0,False,False,True,0,True,False,False,False,False,False,True,False,False,False,0,False,4
437,21.0,1991.0,427.0,3156.0,0,0,0,False,True,0,False,False,False,True,0,False,False,True,False,False,False,False,0,True,False,False,False,True,False,True,False,False,0,0,0,2,0,0,0,False,False,False,0,False,True,False,False,True,False,False,False,False,False,0,True,1
438,32.0,2400.0,422.0,3857.0,0,0,0,False,False,0,False,True,False,False,0,False,True,True,False,False,False,False,0,True,False,False,True,False,False,False,False,True,0,0,0,2,0,0,0,True,False,False,0,False,True,False,False,False,False,False,True,False,False,0,False,5
439,60.0,2575.0,335.0,2294.0,0,0,0,False,True,0,False,False,False,True,0,True,False,False,False,True,True,False,0,False,False,True,False,False,False,False,False,True,0,0,0,2,0,0,0,False,True,False,0,False,False,True,False,True,False,False,False,True,False,0,False,5
440,45.0,1231.0,275.0,3367.0,0,0,0,False,True,0,False,False,False,True,0,False,False,False,True,False,False,False,0,True,False,False,True,False,False,False,False,True,0,0,0,4,0,0,0,False,False,True,0,True,False,False,False,False,True,False,False,False,False,0,True,3
441,56.0,691.0,491.0,3961.0,0,0,0,True,False,0,True,False,False,False,0,False,True,True,False,False,False,False,0,True,False,True,False,False,True,False,False,False,0,0,0,1,0,0,0,False,False,True,0,False,False,False,True,False,False,True,False,False,True,0,False,4
442,53.0,2063.0,345.0,1891.0,0,0,0,False,True,0,False,False,True,False,0,True,False,False,True,False,True,False,0,False,False,False,True,False,False,True,False,False,0,0,0,3,0,0,0,False,False,True,0,False,True,False,False,True,False,False,False,False,False,0,False,5
443,21.0,1632.0,191.0,1399.0,0,0,0,True,False,0,True,False,False,False,0,False,False,True,False,False,False,True,0,False,True,False,False,False,False,False,False,True,0,0,0,3,0,0,0,False,True,False,0,False,False,True,False,False,False,False,True,False,False,0,True,1
444,36.0,668.0,442.0,4638.0,0,0,0,False,False,0,False,False,True,False,0,False,False,True,False,False,False,False,0,True,True,False,False,False,False,True,False,False,0,0,0,3,0,0,0,True,False,False,0,False,False,True,False,False,False,True,False,False,False,0,False,4
445,21.0,2274.0,123.0,1965.0,0,0,0,True,False,0,False,False,True,False,0,False,True,False,False,True,False,True,0,False,False,False,False,True,False,False,True,False,0,0,0,4,0,0,0,False,True,False,0,True,False,False,False,False,True,False,False,True,False,0,False,5
446,57.0,1360.0,349.0,3825.0,0,0,0,False,True,0,True,False,False,False,0,True,False,True,False,False,True,False,0,False,True,False,False,False,False,False,False,True,0,0,0,2,0,0,0,True,False,False,0,False,True,False,False,False,False,True,False,False,False,0,True,3
447,34.0,2875.0,425.0,3819.0,0,0,0,False,False,0,False,False,True,False,0,False,False,False,False,True,True,False,0,False,False,False,True,False,False,False,False,True,0,0,0,4,0,0,0,False,False,False,0,True,False,False,False,True,False,False,False,True,False,0,False,5
448,24.0,857.0,496.0,3679.0,0,0,0,False,True,0,False,False,True,False,0,True,False,True,False,False,False,True,0,False,False,False,True,False,False,False,False,True,0,0,0,5,0,0,0,False,False,True,0,True,False,False,False,False,True,False,False,False,False,0,True,5
449,36.0,1808.0,497.0,1542.0,0,0,0,False,False,0,True,False,False,False,0,False,True,False,True,False,True,False,0,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,False,False,False,0,False,True,False,False,False,True,False,False,False,True,0,False,1
450,62.0,2618.0,356.0,1241.0,0,0,0,False,False,0,False,False,False,True,0,True,False,False,True,False,False,True,0,False,False,False,False,True,False,True,False,False,0,0,0,5,0,0,0,False,True,False,0,False,False,True,False,False,False,True,False,False,False,0,True,5
451,35.0,1638.0,452.0,2717.0,0,0,0,False,True,0,False,False,True,False,0,False,True,True,False,False,True,False,0,False,False,True,False,False,True,False,False,False,0,0,0,5,0,0,0,False,False,True,0,False,True,False,False,False,False,False,True,True,False,0,False,5
452,58.0,1234.0,286.0,4889.0,0,0,0,True,False,0,False,True,False,False,0,True,False,False,True,False,False,False,0,True,False,True,False,False,False,False,False,True,0,0,0,2,0,0,0,False,True,False,0,False,True,False,False,False,True,False,False,False,False,0,False,1
453,32.0,1850.0,397.0,4076.0,0,0,0,False,True,0,False,False,True,False,0,False,True,False,True,False,False,True,0,False,False,False,True,False,True,False,False,False,0,0,0,1,0,0,0,False,True,False,0,False,True,False,False,False,False,True,False,True,False,0,False,5
454,55.0,871.0,385.0,2066.0,0,0,0,True,False,0,True,False,False,False,0,False,True,False,True,False,False,False,0,False,False,True,False,False,True,False,False,False,0,0,0,5,0,0,0,False,False,False,0,True,False,False,False,False,False,True,False,True,False,0,False,1
455,70.0,2446.0,254.0,692.0,0,0,0,False,True,0,True,False,False,False,0,True,False,True,False,False,False,False,0,True,True,False,False,False,False,True,False,False,0,0,0,1,0,0,0,False,True,False,0,False,True,False,False,True,False,False,False,False,True,0,False,5
456,61.0,2628.0,456.0,2226.0,0,0,0,False,True,0,True,False,False,False,0,True,False,False,False,True,False,True,0,False,False,False,True,False,False,True,False,False,0,0,0,4,0,0,0,False,True,False,0,False,False,False,True,False,True,False,False,False,False,0,True,5
457,58.0,1344.0,327.0,4873.0,0,0,0,False,False,0,True,False,False,False,0,False,True,False,True,False,True,False,0,False,True,False,False,False,True,False,False,False,0,0,0,2,0,0,0,False,True,False,0,False,False,True,False,False,True,False,False,False,False,0,False,1
458,21.0,2859.0,331.0,3863.0,0,0,0,False,True,0,False,False,False,True,0,True,False,False,False,True,False,False,0,True,False,True,False,False,False,False,True,False,0,0,0,1,0,0,0,True,False,False,0,False,False,False,True,False,False,True,False,True,False,0,False,4
459,58.0,1361.0,226.0,1501.0,0,0,0,True,False,0,False,False,True,False,0,False,True,False,True,False,True,False,0,False,True,False,False,False,False,True,False,False,0,0,0,5,0,0,0,False,False,False,0,False,True,False,False,False,False,False,True,False,False,0,True,5
460,42.0,2453.0,490.0,1290.0,0,0,0,False,True,0,False,True,False,False,0,False,False,False,True,False,False,False,0,False,False,False,True,False,False,False,True,False,0,0,0,2,0,0,0,True,False,False,0,False,False,False,True,False,False,True,False,False,True,0,False,4
461,26.0,1953.0,157.0,3181.0,0,0,0,False,False,0,True,False,False,False,0,False,False,True,False,False,True,False,0,False,False,False,True,False,False,True,False,False,0,0,0,1,0,0,0,False,False,False,0,False,True,False,False,True,False,False,False,False,True,0,False,2
462,43.0,1808.0,320.0,608.0,0,0,0,True,False,0,False,False,False,True,0,True,False,False,True,False,False,False,0,False,False,True,False,False,True,False,False,False,0,0,0,5,0,0,0,False,False,False,0,False,False,False,True,False,False,True,False,False,False,0,True,4
463,58.0,828.0,433.0,4032.0,0,0,0,False,False,0,False,True,False,False,0,True,False,True,False,False,False,False,0,False,False,False,True,False,False,True,False,False,0,0,0,3,0,0,0,True,False,False,0,False,False,True,False,True,False,False,False,True,False,0,False,2
464,68.0,851.0,203.0,3963.0,0,0,0,False,False,0,False,False,True,False,0,True,False,True,False,False,False,False,0,True,False,False,True,False,True,False,False,False,0,0,0,4,0,0,0,False,False,False,0,True,False,False,False,False,False,False,True,False,True,0,False,3
465,27.0,2458.0,494.0,4560.0,0,0,0,False,False,0,True,False,False,False,0,False,True,False,True,False,False,True,0,False,False,False,False,True,False,False,False,True,0,0,0,5,0,0,0,False,False,True,0,False,False,True,False,False,False,False,True,False,True,0,False,2
466,50.0,2321.0,438.0,2311.0,0,0,0,False,True,0,False,False,False,True,0,True,False,False,True,False,False,False,0,False,True,False,False,False,False,False,True,False,0,0,0,3,0,0,0,False,False,False,0,False,True,False,False,True,False,False,False,False,True,0,False,5
467,19.0,441.0,155.0,2162.0,0,0,0,True,False,0,False,True,False,False,0,False,True,False,True,False,False,False,0,True,True,False,False,False,False,True,False,False,0,0,0,2,0,0,0,False,False,True,0,False,False,False,True,False,True,False,False,True,False,0,False,4
468,46.0,1927.0,352.0,3825.0,0,0,0,True,False,0,False,True,False,False,0,False,False,True,False,False,False,False,0,True,False,True,False,False,False,False,True,False,0,0,0,1,0,0,0,False,False,True,0,False,True,False,False,False,True,False,False,True,False,0,False,1
469,36.0,844.0,105.0,2957.0,0,0,0,False,False,0,True,False,False,False,0,False,True,False,False,True,True,False,0,False,False,False,True,False,False,True,False,False,0,0,0,4,0,0,0,False,False,True,0,False,True,False,False,True,False,False,False,False,True,0,False,5
470,26.0,2359.0,294.0,4943.0,0,0,0,False,False,0,False,False,False,True,0,False,True,False,False,True,True,False,0,False,False,False,False,True,False,True,False,False,0,0,0,1,0,0,0,True,False,False,0,True,False,False,False,False,True,False,False,True,False,0,False,2
471,45.0,1345.0,123.0,1234.0,0,0,0,False,True,0,False,False,True,False,0,True,False,False,True,False,False,True,0,False,True,False,False,False,False,False,True,False,0,0,0,4,0,0,0,False,True,False,0,False,True,False,False,True,False,False,False,False,False,0,True,5
472,32.0,2456.0,400.0,4500.0,0,0,0,False,False,0,True,False,False,False,0,False,False,False,True,False,True,False,0,False,False,False,False,True,True,False,False,False,0,0,0,2,0,0,0,False,False,False,0,True,False,False,False,False,True,False,False,True,False,0,False,4
473,29.0,1876.0,400.0,4500.0,0,0,0,True,False,0,True,False,False,False,0,False,False,False,True,False,True,False,0,False,False,False,True,False,True,False,False,False,0,0,0,1,0,0,0,True,False,False,0,True,False,False,False,False,True,False,False,True,False,0,False,1
474,31.0,854.0,280.0,3200.0,0,0,0,False,False,0,False,False,False,True,0,True,False,True,False,False,False,False,0,False,True,False,False,False,False,False,False,True,0,0,0,3,0,0,0,False,False,True,0,False,False,True,False,False,False,True,False,False,True,0,False,3
475,62.0,1234.0,150.0,2000.0,0,0,0,False,True,0,False,False,True,False,0,True,False,False,True,False,False,True,0,False,False,True,False,False,False,False,True,False,0,0,0,4,0,0,0,False,True,False,0,False,True,False,False,False,False,True,False,False,False,0,True,4
476,26.0,567.0,400.0,4500.0,0,0,0,False,False,0,True,False,False,False,0,False,False,False,False,True,True,False,0,False,False,False,False,True,True,False,False,False,0,0,0,3,0,0,0,True,False,False,0,True,False,False,False,False,True,False,False,True,False,0,False,2
477,48.0,1198.0,280.0,3200.0,0,0,0,False,True,0,False,True,False,False,0,False,True,True,False,False,False,False,0,False,True,False,False,False,False,False,False,True,0,0,0,5,0,0,0,False,True,False,0,False,False,True,False,False,False,True,False,False,True,0,False,5
478,22.0,2123.0,400.0,4500.0,0,0,0,True,False,0,False,False,False,True,0,False,False,False,True,False,True,False,0,False,False,False,True,False,True,False,False,False,0,0,0,2,0,0,0,False,False,False,0,True,False,False,False,False,True,False,False,True,False,0,False,3
479,59.0,789.0,400.0,4500.0,0,0,0,False,False,0,True,False,False,False,0,False,False,False,False,True,True,False,0,False,False,False,False,True,True,False,False,False,0,0,0,1,0,0,0,True,False,False,0,True,False,False,False,False,True,False,False,True,False,0,False,1
480,35.0,1345.0,150.0,2000.0,0,0,0,False,True,0,False,False,True,False,0,True,False,True,False,False,False,True,0,False,True,False,False,False,False,False,False,True,0,0,0,4,0,0,0,False,False,True,0,False,True,False,False,False,False,True,False,False,False,0,True,4
481,41.0,2345.0,400.0,4500.0,0,0,0,False,False,0,True,False,False,False,0,False,False,False,True,False,True,False,0,False,False,False,False,True,True,False,False,False,0,0,0,2,0,0,0,False,False,False,0,True,False,False,False,False,True,False,False,True,False,0,False,2
482,52.0,1567.0,280.0,3200.0,0,0,0,False,True,0,False,True,False,False,0,False,True,False,True,False,False,False,0,False,False,True,False,False,False,False,True,False,0,0,0,5,0,0,0,False,True,False,0,False,False,True,False,False,False,True,False,False,True,0,False,5
483,28.0,678.0,400.0,4500.0,0,0,0,True,False,0,False,False,False,True,0,True,False,False,False,True,True,False,0,False,False,False,True,False,False,False,False,True,0,0,0,3,0,0,0,False,False,True,0,True,False,False,False,False,True,False,False,True,False,0,False,3
484,65.0,987.0,400.0,4500.0,0,0,0,False,False,0,True,False,False,False,0,False,False,True,False,False,True,False,0,False,False,False,False,True,True,False,False,False,0,0,0,1,0,0,0,True,False,False,0,True,False,False,False,False,True,False,False,True,False,0,False,1
485,39.0,1890.0,150.0,2000.0,0,0,0,False,True,0,False,False,True,False,0,True,False,False,True,False,False,True,0,False,True,False,False,False,False,False,False,True,0,0,0,5,0,0,0,False,True,False,0,False,True,False,False,False,False,True,False,False,False,0,True,4
486,24.0,567.0,400.0,4500.0,0,0,0,False,False,0,False,True,False,False,0,False,False,False,False,True,True,False,0,False,False,False,False,True,True,False,False,False,0,0,0,2,0,0,0,True,False,False,0,True,False,False,False,False,True,False,False,True,False,0,False,2
487,50.0,1123.0,280.0,3200.0,0,0,0,False,True,0,False,False,False,True,0,False,True,True,False,False,False,False,0,False,False,True,False,False,False,False,True,False,0,0,0,4,0,0,0,False,True,False,0,False,False,True,False,False,False,True,False,False,True,0,False,5
489,33.0,2567.0,400.0,4500.0,0,0,0,True,False,0,True,False,False,False,0,False,False,False,True,False,True,False,0,False,False,False,True,False,True,False,False,False,0,0,0,3,0,0,0,False,False,False,0,True,False,False,False,False,True,False,False,True,False,0,False,3
490,61.0,890.0,400.0,4500.0,0,0,0,False,False,0,False,True,False,False,0,False,False,True,False,False,True,False,0,False,False,False,False,True,True,False,False,False,0,0,0,1,0,0,0,True,False,False,0,True,False,False,False,False,True,False,False,True,False,0,False,1
491,36.0,1987.0,150.0,2000.0,0,0,0,False,True,0,False,False,True,False,0,True,False,False,True,False,False,True,0,False,True,False,False,False,False,False,False,True,0,0,0,4,0,0,0,False,False,True,0,False,True,False,False,False,False,True,False,False,False,0,True,4
492,45.0,765.0,400.0,4500.0,0,0,0,False,False,0,True,False,False,False,0,False,False,False,False,True,True,False,0,False,False,False,False,True,True,False,False,False,0,0,0,2,0,0,0,False,False,False,0,True,False,False,False,False,True,False,False,True,False,0,False,2
493,53.0,1098.0,280.0,3200.0,0,0,0,False,True,0,False,True,False,False,0,False,True,True,False,False,False,False,0,False,False,True,False,False,False,False,True,False,0,0,0,5,0,0,0,False,True,False,0,False,False,True,False,False,False,True,False,False,True,0,False,5
494,27.0,2345.0,400.0,4500.0,0,0,0,True,False,0,False,False,False,True,0,True,False,False,True,False,True,False,0,False,False,False,True,False,False,False,False,True,0,0,0,3,0,0,0,False,False,True,0,True,False,False,False,False,True,False,False,True,False,0,False,3
495,64.0,654.0,400.0,4500.0,0,0,0,False,False,0,True,False,False,False,0,False,False,False,False,True,True,False,0,False,False,False,False,True,True,False,False,False,0,0,0,2,0,0,0,True,False,False,0,True,False,False,False,False,True,False,False,True,False,0,False,1
496,38.0,1789.0,150.0,2000.0,0,0,0,False,True,0,False,False,True,False,0,True,False,False,True,False,False,True,0,False,True,False,False,False,False,False,False,True,0,0,0,4,0,0,0,False,True,False,0,False,True,False,False,False,False,True,False,False,False,0,True,4
497,25.0,987.0,400.0,4500.0,0,0,0,False,False,0,False,True,False,False,0,False,False,True,False,False,True,False,0,False,False,False,False,True,True,False,False,False,0,0,0,2,0,0,0,True,False,False,0,True,False,False,False,False,True,False,False,True,False,0,False,2
498,51.0,1678.0,280.0,3200.0,0,0,0,False,True,0,False,False,False,True,0,False,True,False,True,False,False,False,0,False,False,True,False,False,False,False,True,False,0,0,0,5,0,0,0,False,True,False,0,False,False,True,False,False,False,True,False,False,True,0,False,5
499,32.0,1850.0,397.0,4076.0,0,0,0,False,True,0,False,False,True,False,0,False,True,False,True,False,False,True,0,False,False,False,True,False,True,False,False,False,0,0,0,1,0,0,0,False,True,False,0,False,True,False,False,False,False,True,False,True,False,0,False,5
500,55.0,871.0,385.0,2066.0,0,0,0,True,False,0,True,False,False,False,0,False,True,False,True,False,False,False,0,False,False,True,False,False,True,False,False,False,0,0,0,5,0,0,0,False,False,False,0,True,False,False,False,False,False,True,False,True,False,0,False,1
